,0
4381,0.99999547
4382,0.0049114707
4383,0.00012965777
4384,1.7441356e-05
4385,0.00015555044
4386,0.00011987637
4387,6.244983e-05
4388,0.99999845
4389,0.99999964
4390,6.7337285e-05
4391,0.00019066622
4392,0.52819425
4393,2.7571587e-05
4394,0.0002381606
4395,4.484277e-05
4396,0.99999475
4397,0.9950653
4398,0.99661946
4399,2.760547e-05
4400,0.00020023424
4401,5.8466798e-05
4402,0.9984748
4403,0.29266727
4404,0.99986064
4405,0.9852394
4406,7.109651e-05
4407,0.9662021
4408,0.9974368
4409,0.9999528
4410,0.99957067
4411,1.0664129e-05
4412,0.9568885
4413,0.99999547
4414,0.9981876
4415,5.0381226e-05
4416,0.0006252609
4417,0.9993137
4418,0.7910504
4419,0.99930584
4420,0.98325306
4421,0.9968177
4422,4.6689845e-05
4423,0.0016870606
4424,7.109888e-05
4425,1.2149092e-05
4426,5.944336e-06
4427,0.9997608
4428,4.026528e-05
4429,0.015934952
4430,3.2892338e-05
4431,0.0020522578
4432,0.00015050826
4433,4.545011e-05
4434,0.8712879
4435,0.9972258
4436,0.9971795
4437,0.9999932
4438,1.457665e-05
4439,0.99999976
4440,1.51516715e-05
4441,0.00023377448
4442,0.9958698
4443,0.00013924595
4444,0.026369054
4445,0.99999964
4446,0.0024292343
4447,0.169058
4448,6.836755e-05
4449,4.942269e-05
4450,0.9306446
4451,0.9981876
4452,1.9049165e-05
4453,0.00055796624
4454,0.99999714
4455,0.0022719651
4456,0.0074210805
4457,0.00020392764
4458,0.9999974
4459,0.00025225215
4460,2.7049044e-05
4461,0.9720661
4462,3.2128788e-05
4463,2.8703886e-05
4464,0.001527248
4465,0.99999535
4466,7.8807125e-06
4467,0.9999982
4468,0.99998164
4469,0.9999989
4470,1.2467823e-05
4471,0.93464977
4472,0.0004159289
4473,0.000101990794
4474,0.9999976
4475,0.99989927
4476,7.788856e-06
4477,0.2504887
4478,0.1449914
4479,1.1410662e-05
4480,0.001217528
4481,7.765161e-05
4482,0.9999987
4483,0.0011237394
4484,0.00013743494
4485,3.018419e-05
4486,5.875839e-06
4487,0.9999993
4488,0.00026292354
4489,0.00021574712
4490,0.9948258
4491,1.9096455e-05
4492,5.9088285e-05
4493,0.9997857
4494,7.867551e-05
4495,6.7863635e-05
4496,5.6153062e-06
4497,1.1859573e-05
4498,0.9988888
4499,0.23462008
4500,0.0007283918
4501,0.000510078
4502,1.4585842e-05
4503,1.5865515e-05
4504,0.74054074
4505,4.3416312e-05
4506,0.00024605237
4507,2.0380377e-05
4508,4.4772136e-05
4509,0.9999894
4510,0.9997856
4511,0.9999516
4512,0.0008084895
4513,0.99977976
4514,0.07818905
4515,0.99938655
4516,0.7348492
4517,0.9999523
4518,1.5044894e-05
4519,0.9999521
4520,0.99995184
4521,5.8018253e-05
4522,6.8525264e-06
4523,0.99990153
4524,8.088183e-05
4525,0.99967086
4526,3.6503416e-06
4527,0.99999535
4528,0.9999963
4529,4.1876985e-05
4530,0.982274
4531,4.8400816e-05
4532,0.99998975
4533,8.1678845e-05
4534,0.99889356
4535,0.0002527153
4536,0.018998303
4537,0.98998135
4538,0.58316976
4539,7.2086616e-05
4540,0.9981876
4541,0.009902836
4542,0.99995697
4543,0.9999976
4544,0.999835
4545,0.9997682
4546,0.99401593
4547,0.49309582
4548,1.61535e-05
4549,1.2150865e-05
4550,0.005676969
4551,0.9720661
4552,0.00035423823
4553,0.0026125766
4554,0.00012409703
4555,0.5554358
4556,2.849448e-05
4557,0.97181964
4558,0.0012134798
4559,5.3885815e-05
4560,0.00015354322
4561,0.22308737
4562,0.99997723
4563,0.9670949
4564,0.14893039
4565,0.09972871
4566,0.99997973
4567,0.99981695
4568,0.99999714
4569,0.9999895
4570,4.511118e-05
4571,0.9999939
4572,0.99957997
4573,0.00035918268
4574,0.9996989
4575,3.9965935e-06
4576,0.0006293014
4577,0.51763153
4578,0.99995804
4579,3.652337e-05
4580,0.0072330167
4581,6.8073687e-06
4582,0.00044388731
4583,2.7451293e-05
4584,0.9998122
4585,3.317972e-05
4586,9.897305e-06
4587,0.99986696
4588,0.9999994
4589,0.99997854
4590,0.9994035
4591,2.32013e-05
4592,0.99772006
4593,0.9992034
4594,0.9999263
4595,1.3936818e-05
4596,0.0003802938
4597,0.9999938
4598,8.953049e-06
4599,9.0669404e-05
4600,0.99948967
4601,7.857871e-05
4602,1.439164e-05
4603,0.49221918
4604,0.9999989
4605,0.5196093
4606,0.08445416
4607,0.9478818
4608,0.24695736
4609,0.00046289776
4610,0.0001568996
4611,1.30651615e-05
4612,0.0017383363
4613,0.8317383
4614,0.037140824
4615,0.00017629087
4616,0.0015496115
4617,0.99525476
4618,0.9999517
4619,0.55981404
4620,0.00014400341
4621,2.3196413e-05
4622,6.7161694e-05
4623,0.00035213365
4624,0.99922514
4625,9.15874e-05
4626,1.2255499e-05
4627,0.99985826
4628,0.99993443
4629,0.9999988
4630,0.9889135
4631,0.999998
4632,0.99999976
4633,0.9999957
4634,0.99974245
4635,0.00012079215
4636,8.7417e-06
4637,0.95815426
4638,0.9999362
4639,0.000111923306
4640,9.789399e-06
4641,0.0015469571
4642,0.99999774
4643,0.8150724
4644,0.9999919
4645,0.53846043
4646,0.9545607
4647,4.1524763e-05
4648,0.98310965
4649,0.00025263723
4650,0.9996711
4651,0.0002093718
4652,6.264419e-06
4653,0.9893265
4654,0.70652336
4655,1.1642596e-05
4656,9.3686185e-06
4657,0.99999964
4658,0.00034436994
4659,0.0026248118
4660,0.081814304
4661,0.99996865
4662,0.6781668
4663,0.001212287
4664,0.9276029
4665,0.99999356
4666,0.99866736
4667,0.9999902
4668,6.421811e-05
4669,0.0019894096
4670,0.00033867417
4671,0.999848
4672,7.998954e-05
4673,0.009945476
4674,0.003781509
4675,0.77889305
4676,0.99993014
4677,0.00021942426
4678,2.760547e-05
4679,1.9986765e-05
4680,0.99992204
4681,0.9999994
4682,4.574968e-05
4683,0.9999875
4684,0.9999678
4685,0.9999994
4686,0.99982435
4687,2.4374696e-05
4688,0.15145026
4689,0.0001984387
4690,0.9998919
4691,0.9840333
4692,2.7531254e-05
4693,0.99920374
4694,0.00066858577
4695,1.6515145e-05
4696,0.9998896
4697,0.00015071493
4698,1.0808681e-05
4699,0.00053341314
4700,3.9665476e-05
4701,0.9999982
4702,0.9999865
4703,0.99999964
4704,3.291826e-05
4705,0.45247287
4706,0.82758504
4707,0.99994993
4708,0.99999034
4709,0.8545665
4710,0.9999989
4711,0.9999999
4712,2.7045564e-05
4713,0.00026930423
4714,0.09470965
4715,0.001337894
4716,0.0021995595
4717,0.9999982
4718,0.99999714
4719,0.00011457107
4720,0.9999927
4721,0.98544645
4722,7.983172e-06
4723,0.9981876
4724,0.0003976594
4725,0.9999943
4726,5.72445e-05
4727,0.0001892345
4728,0.00016184058
4729,0.0008298754
4730,2.5079606e-05
4731,0.91682863
4732,0.00012341846
4733,0.04120101
4734,0.99929273
4735,6.28426e-06
4736,0.0001745535
4737,0.9998667
4738,1.3960403e-05
4739,1.154488e-05
4740,0.00017039753
4741,0.9998356
4742,4.7229554e-05
4743,0.9945779
4744,0.9999379
4745,8.091839e-05
4746,0.0002698252
4747,0.19862989
4748,0.99762815
4749,0.99581605
4750,0.24379899
4751,4.8600297e-05
4752,0.00010939013
4753,0.14695422
4754,0.9999963
4755,0.9307438
4756,0.018108737
4757,9.899334e-06
4758,0.00014188544
4759,0.3584197
4760,0.97352725
4761,5.2465122e-05
4762,0.9999989
4763,0.99996316
4764,0.97310627
4765,0.0024059033
4766,0.9997538
4767,0.9999969
4768,0.9999988
4769,0.00029558685
4770,0.99999344
4771,2.760547e-05
4772,0.8313707
4773,0.999997
4774,8.4299034e-05
4775,0.00015430569
4776,0.001255814
4777,0.9946965
4778,0.99999917
4779,5.9733356e-05
4780,5.5496807e-06
4781,0.99999785
4782,0.99992216
4783,0.0015203796
4784,8.126529e-05
4785,0.00019259955
4786,6.551373e-05
4787,0.99999905
4788,2.760547e-05
4789,0.0018794084
4790,2.6575735e-05
4791,0.00045176453
4792,0.9991709
4793,0.7411916
4794,7.0889626e-05
4795,0.00015349477
4796,0.6697371
4797,0.0035362574
4798,0.33502045
4799,0.0010103572
4800,6.098925e-05
4801,7.28244e-05
4802,0.99998593
4803,5.639313e-05
4804,9.67013e-06
4805,0.00012926754
4806,5.29121e-05
4807,0.9975056
4808,3.8440157e-05
4809,2.3200948e-05
4810,1.5340569e-05
4811,5.6278383e-05
4812,5.836224e-05
4813,0.3897816
4814,8.3403014e-05
4815,0.999196
4816,8.8672175e-05
4817,0.68040985
4818,0.9998431
4819,2.9504852e-05
4820,3.61226e-05
4821,8.644737e-06
4822,0.9999962
4823,0.0002100769
4824,0.9999962
4825,0.96784896
4826,0.0065851132
4827,0.00013807807
4828,0.99938715
4829,0.99990666
4830,8.291078e-06
4831,9.970815e-05
4832,0.9949458
4833,2.1729722e-05
4834,0.00035067988
4835,0.9999989
4836,0.00018220287
4837,1.30982335e-05
4838,0.0002037696
4839,0.9998734
4840,2.022719e-06
4841,0.00090024073
4842,0.9789746
4843,3.5076228e-05
4844,0.9999927
4845,0.99999654
4846,9.083791e-05
4847,0.99995565
4848,3.141452e-05
4849,0.9999987
4850,1.1827506e-05
4851,0.9977428
4852,0.999998
4853,0.99999833
4854,0.99998856
4855,0.00011891059
4856,0.0027493774
4857,0.0042119767
4858,0.00031714392
4859,0.99999857
4860,0.99837434
4861,0.9994011
4862,0.999979
4863,0.00013239865
4864,0.0009000834
4865,0.99970704
4866,0.99999845
4867,0.0014302499
4868,0.0017040742
4869,5.1054954e-05
4870,0.9969349
4871,0.00014607873
4872,0.17111464
4873,0.002519843
4874,0.9923348
4875,0.0004363849
4876,2.9909743e-05
4877,1.900373e-05
4878,0.99998534
4879,3.4828045e-05
4880,9.2145696e-05
4881,0.9720661
4882,0.00011699707
4883,0.9999727
4884,0.9999974
4885,0.0016078785
4886,0.92515033
4887,0.999998
4888,0.99852043
4889,0.528098
4890,0.99120104
4891,0.99852556
4892,0.99999833
4893,9.900006e-05
4894,0.00012964987
4895,5.5770624e-06
4896,6.0654867e-05
4897,0.99997246
4898,5.815407e-05
4899,2.760547e-05
4900,0.48640427
4901,0.8768758
4902,0.9111752
4903,5.875839e-06
4904,0.99999547
4905,0.97792745
4906,0.9999939
4907,0.99997187
4908,0.981938
4909,0.7772785
4910,0.08584322
4911,0.00026504375
4912,0.00012098211
4913,0.9999846
4914,0.99996793
4915,0.8351036
4916,4.103936e-05
4917,0.9999759
4918,0.0007712484
4919,0.00027228438
4920,0.00010171098
4921,1.9024581e-05
4922,0.9999962
4923,0.99999857
4924,0.00046731264
4925,9.144356e-06
4926,8.815265e-05
4927,1.97578e-05
4928,0.9997954
4929,0.90789515
4930,0.7000091
4931,2.760547e-05
4932,0.8150681
4933,0.00021332562
4934,8.943976e-07
4935,1.347363e-05
4936,0.00019307449
4937,0.004058123
4938,0.99998844
4939,0.29482582
4940,0.93483204
4941,0.00031877478
4942,0.14304364
4943,0.00015280185
4944,0.8734881
4945,0.9999919
4946,5.2670357e-06
4947,0.9720661
4948,0.0010850519
4949,0.0015145418
4950,3.402404e-05
4951,1.7607459e-05
4952,0.00020419438
4953,0.9999881
4954,0.00019684277
4955,0.0011013697
4956,0.9987696
4957,0.00038264832
4958,0.9938783
4959,0.9999937
4960,0.9999907
4961,4.2111056e-05
4962,1.3360697e-05
4963,0.00019042639
4964,0.99999976
4965,0.96609783
4966,1.5400785e-06
4967,0.34658796
4968,2.760547e-05
4969,0.6244658
4970,0.9999989
4971,0.029496595
4972,0.032781422
4973,0.9682156
4974,0.00016264022
4975,0.086124055
4976,0.8997381
4977,0.9999621
4978,0.017793786
4979,2.8526509e-05
4980,0.35092992
4981,5.524326e-05
4982,0.00018494813
4983,1.06023535e-05
4984,9.910584e-05
4985,7.800608e-05
4986,0.286893
4987,2.9038876e-05
4988,0.99828476
4989,0.26156443
4990,6.0892835e-05
4991,0.0014647208
4992,0.99369013
4993,2.427328e-05
4994,6.9079266e-05
4995,2.5617619e-05
4996,0.00012588695
4997,0.54320073
4998,0.00019410059
4999,9.0982185e-06
5000,0.9999325
5001,0.998806
5002,3.5384448e-05
5003,0.9999931
5004,0.9974806
5005,0.9706166
5006,0.9366432
5007,0.00014033365
5008,7.313332e-05
5009,0.0006754964
5010,0.41550153
5011,0.001902638
5012,6.547338e-05
5013,0.999928
5014,0.0012195464
5015,1.744347e-05
5016,0.9999956
5017,0.58683157
5018,0.997124
5019,8.9751455e-05
5020,0.9997098
5021,0.0010053823
5022,2.4567436e-05
5023,0.0007177112
5024,0.99999976
5025,6.0095193e-05
5026,4.2565312e-05
5027,8.458151e-05
5028,0.0053230305
5029,1.4759363e-05
5030,3.3157197e-05
5031,6.730763e-05
5032,0.9982167
5033,0.999998
5034,0.99762815
5035,5.5806955e-05
5036,3.3091557e-05
5037,0.9950813
5038,1.8694449e-05
5039,6.3265565e-05
5040,0.9999969
5041,0.0006281839
5042,7.5992984e-06
5043,7.700588e-06
5044,4.2804255e-05
5045,0.9999988
5046,0.006310949
5047,0.00034877512
5048,0.9890956
5049,0.008763843
5050,0.9994721
5051,0.02600551
5052,0.6542547
5053,0.0001449909
5054,0.9999813
5055,0.00032006446
5056,0.9999707
5057,0.0008616339
5058,0.0005853379
5059,0.99994934
5060,0.44458878
5061,5.3929425e-06
5062,0.9999988
5063,1.8359082e-05
5064,1.0735793e-05
5065,3.3145596e-05
5066,0.5505553
5067,0.9971035
5068,2.9109106e-05
5069,0.9505289
5070,6.8444075e-05
5071,0.51863354
5072,8.471113e-05
5073,0.8610221
5074,0.22109999
5075,0.99983454
5076,0.76623213
5077,3.1682797e-05
5078,0.99998415
5079,0.99998784
5080,0.00068698084
5081,0.059302647
5082,2.0708048e-05
5083,0.9984006
5084,0.00013212132
5085,0.9720257
5086,4.5543045e-05
5087,0.000114443865
5088,0.5862206
5089,8.359092e-05
5090,0.999892
5091,0.0020257072
5092,0.9837716
5093,0.9745925
5094,0.9999918
5095,0.68667936
5096,5.774282e-05
5097,0.00022724282
5098,0.9944489
5099,0.0015045331
5100,0.00013805385
5101,7.562768e-05
5102,0.99999607
5103,0.99975437
5104,1.5778332e-05
5105,0.00021996428
5106,0.99618846
5107,0.35860485
5108,0.99762815
5109,0.99998856
5110,0.9999603
5111,0.00010700432
5112,0.0005689339
5113,0.13178982
5114,0.9999862
5115,3.561398e-05
5116,0.99988925
5117,0.99998224
5118,2.906284e-05
5119,0.00028892525
5120,0.99999964
5121,4.6366695e-05
5122,0.99970776
5123,1.2210072e-05
5124,0.99600667
5125,3.1551397e-05
5126,0.7681481
5127,0.9999982
5128,1.4585842e-05
5129,1.2448943e-05
5130,0.001477796
5131,2.9165512e-05
5132,1.595137e-05
5133,0.9999751
5134,0.9999573
5135,0.00011169856
5136,0.9388571
5137,0.00020709354
5138,0.9952819
5139,1.1992606e-05
5140,0.9997609
5141,0.02866204
5142,3.7536443e-05
5143,4.310825e-05
5144,2.8014285e-05
5145,5.1975658e-05
5146,7.044083e-05
5147,4.247031e-05
5148,5.5911525e-05
5149,0.99401593
5150,0.9995264
5151,3.8831775e-05
5152,0.99996567
5153,9.571647e-05
5154,0.100808546
5155,0.9999889
5156,0.98940545
5157,0.9993463
5158,0.9441158
5159,0.9999932
5160,0.9998516
5161,0.00010052805
5162,0.003307002
5163,0.10333722
5164,9.9022436e-05
5165,0.9942557
5166,0.99990225
5167,5.132745e-05
5168,0.93776304
5169,1.7365972e-05
5170,0.9961998
5171,2.3201655e-05
5172,0.9999943
5173,0.9987386
5174,0.99997187
5175,0.95831245
5176,0.99998677
5177,0.9999566
5178,0.9999769
5179,1.3598651e-05
5180,0.8893166
5181,7.2369553e-06
5182,0.00026970534
5183,5.3196534e-05
5184,0.07131664
5185,0.9667049
5186,5.2744554e-06
5187,3.126568e-05
5188,0.99999857
5189,0.9985476
5190,3.798621e-05
5191,3.8046805e-06
5192,0.9999708
5193,2.605204e-05
5194,0.88679385
5195,0.99999857
5196,0.8928248
5197,0.00023012527
5198,0.9996736
5199,0.9908454
5200,0.99999356
5201,0.98696566
5202,0.9993298
5203,5.3945832e-06
5204,0.99850357
5205,0.46043018
5206,1.1424359e-05
5207,0.00071374973
5208,0.9998977
5209,2.6207379e-05
5210,0.0031223332
5211,3.8446316e-05
5212,9.512449e-06
5213,0.9998702
5214,0.22228809
5215,0.00019961128
5216,0.0093645295
5217,3.3655735e-05
5218,0.36697847
5219,9.7330216e-05
5220,4.2564985e-05
5221,2.4889516e-05
5222,0.99999833
5223,0.99986374
5224,0.017919451
5225,5.6399473e-05
5226,0.004406415
5227,0.0013909108
5228,7.5876465e-06
5229,6.296949e-05
5230,0.99998367
5231,3.196699e-05
5232,1.8839019e-05
5233,2.0889656e-05
5234,0.063195184
5235,0.99999845
5236,2.9993776e-05
5237,1.7174121e-05
5238,4.8549206e-05
5239,1.5653606e-05
5240,0.0003097086
5241,0.99890995
5242,0.0061052195
5243,0.9771171
5244,9.291271e-05
5245,0.99995947
5246,0.00038454018
5247,0.9706497
5248,0.18586862
5249,0.9998784
5250,0.00080973085
5251,0.99994946
5252,0.00031649062
5253,0.99851304
5254,0.9999528
5255,3.3165707e-05
5256,0.99999976
5257,0.9774458
5258,1.4369684e-05
5259,0.00017828507
5260,4.1906947e-06
5261,0.9994923
5262,0.99996245
5263,0.9958553
5264,0.009569274
5265,0.9999927
5266,0.860471
5267,0.9981876
5268,0.9945682
5269,3.8370934e-05
5270,7.279219e-05
5271,0.99814534
5272,0.999967
5273,2.9761504e-05
5274,2.1560376e-05
5275,3.7765447e-05
5276,0.4673542
5277,6.160147e-05
5278,0.99995804
5279,0.0010527485
5280,3.6628644e-05
5281,3.1362917e-05
5282,0.00020812028
5283,7.0187234e-05
5284,0.00029861653
5285,0.99997103
5286,0.84693956
5287,1.6672968e-05
5288,5.5651828e-05
5289,0.9258596
5290,4.8941706e-06
5291,0.005889156
5292,0.0012458623
5293,0.99990416
5294,0.032615814
5295,1.3429181e-05
5296,4.060503e-05
5297,0.99997556
5298,0.042813234
5299,6.3425105e-05
5300,0.9883193
5301,1.0727484e-05
5302,0.19810012
5303,0.9996904
5304,0.98861444
5305,0.10973872
5306,0.9999993
5307,3.717607e-05
5308,0.9999752
5309,0.2918496
5310,0.0011340961
5311,2.975146e-05
5312,0.0004063009
5313,0.66770506
5314,2.6030013e-05
5315,0.99993837
5316,3.082656e-05
5317,1.7735065e-05
5318,9.3149965e-06
5319,0.0016863806
5320,2.6511621e-05
5321,2.3570145e-05
5322,0.99999106
5323,2.164055e-05
5324,0.00015006073
5325,1.6936461e-05
5326,1.5789321e-05
5327,0.99907637
5328,0.000116790536
5329,2.688492e-05
5330,1.7575803e-05
5331,0.089577354
5332,0.99992263
5333,1.4309325e-05
5334,5.2685577e-05
5335,0.92721987
5336,0.98894185
5337,9.480824e-06
5338,0.00016420282
5339,0.00021195081
5340,0.99932134
5341,0.9994093
5342,9.399466e-05
5343,3.3100776e-05
5344,0.99658394
5345,0.9999927
5346,0.24367796
5347,5.4557637e-05
5348,0.99999833
5349,4.96846e-06
5350,6.786215e-05
5351,1.4153047e-05
5352,0.0012072996
5353,0.00017780752
5354,0.9999956
5355,0.00031183654
5356,0.99995613
5357,2.1197011e-05
5358,2.4745197e-05
5359,0.99953926
5360,0.035256926
5361,0.9999976
5362,0.9953055
5363,0.002012878
5364,0.0038267623
5365,0.99999774
5366,0.9998573
5367,0.9988783
5368,0.99998176
5369,0.99993396
5370,8.514709e-05
5371,0.99999666
5372,0.00012669801
5373,2.6290395e-06
5374,0.0004688804
5375,4.650317e-05
5376,0.000105491206
5377,0.99999905
5378,3.1957727e-05
5379,7.5911935e-06
5380,0.9999981
5381,3.3267323e-05
5382,7.416714e-05
5383,3.755803e-05
5384,7.7832134e-05
5385,0.8860599
5386,0.00073315256
5387,0.99999976
5388,0.0009476005
5389,0.24439232
5390,3.61857e-05
5391,2.760547e-05
5392,0.0009897127
5393,7.0561446e-06
5394,0.00023981214
5395,0.999663
5396,0.0001490275
5397,4.7997837e-06
5398,0.9999957
5399,0.99321765
5400,1.1985574e-05
5401,0.9994067
5402,0.00010306467
5403,1.0654473e-05
5404,0.99904543
5405,0.95471543
5406,0.0003219696
5407,0.0014051247
5408,9.7459684e-05
5409,0.00015058708
5410,2.8836019e-05
5411,0.9999994
5412,0.3702838
5413,0.99997187
5414,3.1957727e-05
5415,0.9997975
5416,0.99914837
5417,8.16201e-06
5418,0.99693847
5419,8.512419e-06
5420,0.30094403
5421,0.9985055
5422,2.760547e-05
5423,0.9999945
5424,3.61857e-05
5425,0.99984396
5426,0.13185614
5427,0.5789944
5428,0.9994419
5429,0.0030356436
5430,0.0013378761
5431,1.1100289e-05
5432,2.6392025e-05
5433,0.00025845843
5434,0.008331908
5435,0.38401246
5436,8.112522e-05
5437,4.9488954e-05
5438,0.00030697798
5439,1.5653606e-05
5440,0.99999666
5441,4.2821037e-05
5442,0.00030766707
5443,0.00036604147
5444,0.9999989
5445,0.7825006
5446,2.219251e-05
5447,0.9999881
5448,0.13686964
5449,0.017276764
5450,0.036232334
5451,9.080301e-06
5452,0.9627247
5453,0.9999994
5454,6.512857e-05
5455,0.0044735395
5456,0.0011790397
5457,0.99473286
5458,0.9996939
5459,0.9999391
5460,0.9999994
5461,0.00019921502
5462,0.9724702
5463,0.9998035
5464,0.99995625
5465,5.268266e-05
5466,0.0010915383
5467,3.032117e-05
5468,5.7241964e-06
5469,0.9998915
5470,1.2274448e-05
5471,2.9182538e-05
5472,0.99999964
5473,0.99960595
5474,5.4637712e-05
5475,0.0003635741
5476,0.00010703474
5477,1.716195e-06
5478,0.9914772
5479,7.966191e-05
5480,0.0035721515
5481,0.9999492
5482,9.855011e-05
5483,0.00018819697
5484,1.5446663e-05
5485,0.9999815
5486,0.00014185907
5487,0.0012187156
5488,1.1832267e-05
5489,0.99807894
5490,3.6342357e-05
5491,0.9999896
5492,4.58577e-05
5493,0.99999714
5494,0.000309768
5495,8.227679e-05
5496,4.5526802e-05
5497,6.315442e-05
5498,6.0922746e-05
5499,0.037590113
5500,0.0009999969
5501,0.9999709
5502,6.688406e-05
5503,0.11452518
5504,0.00011655977
5505,0.5982817
5506,0.45775503
5507,0.99962413
5508,0.043003615
5509,0.004108552
5510,0.00038110837
5511,0.9967796
5512,0.99996674
5513,2.1832293e-05
5514,6.882375e-05
5515,0.00014515179
5516,0.00019565792
5517,0.00032891115
5518,0.9999213
5519,7.096372e-06
5520,3.0596562e-05
5521,1.2988819e-05
5522,0.99809414
5523,0.003085408
5524,1.567337e-05
5525,0.9970208
5526,0.99998677
5527,4.4184853e-05
5528,0.99999714
5529,0.0003138695
5530,0.99999774
5531,0.17483328
5532,0.9988959
5533,0.021463765
5534,0.0010145018
5535,0.00029086907
5536,1.6420745e-05
5537,0.01895291
5538,0.00021497402
5539,2.5918695e-05
5540,0.9999976
5541,0.42148793
5542,0.5580831
5543,0.9999958
5544,0.002023962
5545,3.0552856e-05
5546,0.9999207
5547,0.9894192
5548,0.35206676
5549,0.9895634
5550,0.9999274
5551,0.0004641352
5552,8.9003406e-05
5553,0.9999902
5554,2.6887921e-05
5555,0.1217708
5556,8.408722e-06
5557,0.00096652133
5558,3.1849504e-05
5559,0.0002896136
5560,0.023809992
5561,0.9990024
5562,0.00070007466
5563,0.99937445
5564,0.99994385
5565,0.9999964
5566,8.345711e-05
5567,2.621098e-05
5568,0.000112784575
5569,0.22340778
5570,0.99832195
5571,0.9999778
5572,6.4261854e-05
5573,0.020765984
5574,0.43554768
5575,3.534108e-05
5576,0.0014580535
5577,0.9996283
5578,8.813481e-06
5579,0.99991965
5580,0.98167807
5581,2.760547e-05
5582,0.9995426
5583,5.6587123e-05
5584,0.0045349253
5585,0.9994461
5586,0.9999895
5587,0.9968888
5588,0.00011194382
5589,1.2497297e-05
5590,0.020128459
5591,0.9970445
5592,4.0034934e-05
5593,0.9999833
5594,0.00021942637
5595,6.3669926e-05
5596,0.9999981
5597,2.7326365e-05
5598,7.433162e-05
5599,0.801424
5600,0.0008840173
5601,0.000181221
5602,8.929848e-05
5603,0.8975467
5604,0.9996909
5605,6.608736e-05
5606,2.1629181e-05
5607,1.9168963e-05
5608,0.9974559
5609,0.009393793
5610,0.9997689
5611,1.0390696e-05
5612,3.730292e-05
5613,4.3460426e-05
5614,0.9999964
5615,5.340651e-05
5616,0.9999924
5617,0.9999926
5618,4.7336416e-05
5619,1.8889086e-05
5620,0.99742424
5621,5.5144566e-05
5622,2.760547e-05
5623,0.011522734
5624,0.00014619272
5625,0.00028646545
5626,0.57246083
5627,9.957152e-05
5628,0.072880566
5629,0.003900036
5630,0.8676541
5631,3.4248496e-05
5632,0.99962854
5633,0.005900389
5634,2.9948702e-05
5635,2.4154799e-05
5636,1.97578e-05
5637,2.006099e-05
5638,0.9441158
5639,0.025886046
5640,0.00021173307
5641,2.679224e-05
5642,0.87860703
5643,0.02767661
5644,0.00014170277
5645,0.99977416
5646,6.212332e-05
5647,0.99996054
5648,8.291078e-06
5649,0.99928695
5650,0.29419997
5651,3.406004e-05
5652,0.99978954
5653,1.2579792e-05
5654,0.99998987
5655,0.00023240481
5656,0.426411
5657,0.9631365
5658,9.224204e-05
5659,3.3767656e-06
5660,0.9999974
5661,9.445069e-06
5662,0.00017514268
5663,0.9999856
5664,0.77364826
5665,9.814245e-05
5666,0.32515174
5667,3.2111177e-05
5668,0.051552474
5669,0.9999032
5670,0.9996112
5671,0.9999989
5672,0.9999846
5673,0.00046993617
5674,5.6348297e-05
5675,0.9981876
5676,0.7819725
5677,0.002080912
5678,5.9803464e-05
5679,0.00024710136
5680,6.344742e-05
5681,2.5542071e-05
5682,0.7847251
5683,4.368548e-05
5684,0.00017814572
5685,7.4306145e-06
5686,0.0412311
5687,4.5145265e-05
5688,0.00021947386
5689,0.76954
5690,2.2392922e-05
5691,1.2985897e-05
5692,0.029443705
5693,4.2607873e-05
5694,7.385906e-05
5695,0.0051453756
5696,8.604601e-05
5697,4.0413885e-05
5698,2.760547e-05
5699,0.0001676641
5700,0.00015492474
5701,0.00017557773
5702,0.88157254
5703,0.99999833
5704,0.99999046
5705,2.310512e-05
5706,2.4039346e-05
5707,6.3928296e-06
5708,0.99973494
5709,1.4957127e-05
5710,8.066131e-05
5711,0.98139006
5712,0.99279517
5713,0.99999106
5714,0.99001396
5715,0.9845375
5716,3.882689e-05
5717,0.9999969
5718,6.2520914e-05
5719,7.5613694e-05
5720,0.0376564
5721,6.247056e-05
5722,0.99996436
5723,0.0005506447
5724,0.9998958
5725,0.99998975
5726,0.00014601216
5727,5.6170396e-05
5728,0.9999993
5729,0.99999046
5730,8.452353e-05
5731,0.00045614174
5732,0.059302647
5733,0.8083685
5734,0.00015674379
5735,0.052731823
5736,0.016877158
5737,0.0001315713
5738,1.2217724e-05
5739,4.669728e-05
5740,1.8892491e-05
5741,0.99997747
5742,3.674437e-05
5743,0.9999957
5744,9.216493e-05
5745,5.8965637e-05
5746,0.0004177387
5747,0.00012674839
5748,5.5496807e-06
5749,4.0704865e-05
5750,0.00017439263
5751,0.00023122234
5752,6.99806e-05
5753,1.8340706e-05
5754,0.99952126
5755,0.9999573
5756,0.9999665
5757,0.00010520772
5758,2.4183795e-05
5759,0.00083574856
5760,4.2019834e-05
5761,0.78242046
5762,3.493334e-06
5763,0.97368187
5764,0.0005117418
5765,1.4649953e-05
5766,5.8397476e-05
5767,0.9981876
5768,0.024632137
5769,0.99999404
5770,0.688178
5771,0.9999393
5772,0.0003452739
5773,0.00046034317
5774,0.9990458
5775,6.1034166e-06
5776,0.99999416
5777,8.8672175e-05
5778,0.03467875
5779,0.99999535
5780,0.39957938
